"","V1","V2","V3","V4","V5","V6"
"41","lck and fyn tyrosine kinases in initiation of tcr activation","0.777196461299421","-0.210190124368107","-0.431327262882613","-0.26364225071208","0.905159637962801"
"42","ca-calmodulin-dependent protein kinase activation","0.91987495487286","0.219250000000001","0.00324999999999953","0.125249999999999","-0.347750000000001"
"43","atm signaling pathway","0.662318499025149","0.549744395343638","0.363967618994103","0.500136234812731","-1.41384824915047"
"44","role of mef2d in t-cell apoptosis","0.485437249832051","-0.174013339394429","-1.60021316615232","-1.39060574254836","3.16483224809511"
"45","role of nicotinic acetylcholine receptors in the regulation of apoptosis","0.316415816711959","0.370348760662851","1.1771022060269","-2.19129418221369","0.643843215523943"
"46","fc epsilon receptor i signaling in mast cells","0.385071940677498","-0.795746234559535","-0.535846683775587","-0.33611096861546","1.66770388695058"
"47","pdgf signaling pathway","0.717738264670016","-0.639441774966325","-0.271952791754268","-0.609522539290808","1.5209171060114"
"48",NA,NA,NA,NA,NA,NA
"49",NA,NA,NA,NA,NA,NA
"50","phospholipids as signalling intermediaries","0.59115956111433","-0.606460241529659","0.960450047776081","-1.63512026875237","1.28113046250596"
"51","il22 soluble receptor signaling pathway","0.889018313323197","-0.346999999999998","0.147","-0.158999999999999","0.359"
"52","control of skeletal myogenesis by hdac and calcium/calmodulin-dependent kinase (camk)","0.656895162994668","0.553484614967817","-1.08966377765559","1.36758174861603","-0.83140258592826"
"53","segmentation clock","0.156405358070781","0.0789999999999988","0.0809999999999995","0.281000000000001","-0.441000000000001"
"54",NA,NA,NA,NA,NA,NA
"55",NA,NA,NA,NA,NA,NA
"56","cystic fibrosis transmembrane conductance regulator (cftr) and beta 2 adrenergic receptor (b2ar) pathway","0.136389657196157","0.126249999999999","0.12825","0.170249999999999","-0.424750000000001"
"57","ion channels and their functional role in vascular endothelium","0.206676599385155","-0.388442656957378","-0.50202868081249","1.12253853480264","-0.232067197032771"
"58",NA,NA,NA,NA,NA,NA
"59",NA,NA,NA,NA,NA,NA
"60","acetylation and deacetylation of rela in nucleus","0.0947455418841749","0.112250000000001","-0.0107499999999998","-0.865749999999998","0.764250000000001"
"61","il-10 anti-inflammatory signaling pathway","0.890814416372811","-0.345964771753431","0.145905347515465","-0.159960263078778","0.360019687316747"
"62","il 4 signaling pathway","0.27050766272949","-0.422346275551104","-0.736755167172259","1.13678654724975","0.0223148954736056"
"63","induction of apoptosis through dr3 and dr4/5 death receptors","0.935898940176964","-0.484291827732585","1.50391866486956","-0.136262135539164","-0.883364701597814"
"64","platelet amyloid precursor protein pathway","0.6441390964814","0.14875","-0.196250000000001","0.31875","-0.27125"
"65","cadmium induces dna synthesis and proliferation in macrophages","0.4043937775651","-0.391309728408999","0.0427797565566098","-1.03712282342654","1.38565279527893"
"66","regulation of bad phosphorylation","0.4005289393047","0.0739186820856674","-0.985913197240622","1.95955190515504","-1.04755739000008"
"67","ionomycin and phorbal ester signaling pathway","0.575233811712911","-0.0195000000000007","0.3665","-0.339499999999999","-0.00750000000000028"
"68","multiple antiapoptotic pathways from igf-1r signaling lead to bad phosphorylation","0.144651625679577","-0.393426091193672","-0.319770311774641","1.54881239103909","-0.835615988070775"
"69","the information processing pathway at the ifn beta enhancer","0.131970472999668","0.796326287423167","0.010437443714407","-0.93753262634733","0.130768895209759"
"70","pten dependent cell cycle arrest and apoptosis","0.261705683812149","0.579196531570619","0.989578580962387","-1.64881739539093","0.0800422828579222"
"71",NA,NA,NA,NA,NA,NA
"72","ccr3 signaling in eosinophils","0.24570464155707","-0.384087663711633","-0.278087968361866","-0.88983843412431","1.55201406619781"
"73","transcription regulation by methyltransferase of carm1","0.49555862524032","0.2875","0.0564999999999998","0.0164999999999988","-0.360500000000002"
"74","vegf hypoxia and angiogenesis","0.572858898392716","-0.298916547333639","1.33451038438813","-1.585461343697","0.549867506642508"
"75","hiv-1 nef: negative effector of fas and tnf","0.795101599478725","-0.725513098463145","1.29110256836174","0.2168517223236","-0.782441192222191"
"76","inhibition of cellular proliferation by gleevec","0.321423484879867","-0.0943981650116852","0.379672125571008","-1.44811879942756","1.16284483886824"
"77","activation of csk by camp-dependent protein kinase inhibits signaling through the t cell receptor","0.984957946136556","-0.194527429201011","-0.455278220945097","-0.179532022853748","0.829337672999857"
"78","signal transduction through il1r","0.46608910168105","-1.51028165883823","0.0815769011985281","0.295525109240003","1.1331796483997"
"79",NA,NA,NA,NA,NA,NA
"80",NA,NA,NA,NA,NA,NA
"81","alk in cardiac myocytes","0.333163575916634","-0.234985643230531","-0.352749487035947","-0.325247768796054","0.912982899062533"
"82","tnf/stress related signaling","0.416311715352377","1.61333995687524","-0.247029960794393","-0.626526489359375","-0.739783506721466"
"83","b cell survival pathway","0.819537888592875","0.772332853481062","-1.49419973300949","1.17558063351606","-0.453713753987635"
"84","the 41bb-dependent immune response","0.202306421072572","-0.366364388469144","0.0288866488507137","0.355623625393729","-0.0181458857752985"
"85","mcalpain and friends in cell motility","0.788488325763586","-0.432755510558141","-0.738319058838755","-0.244596058246046","1.41567062764294"
"86","nf-kb signaling pathway","0.0276799231179","0.645199566333913","0.117459511666324","-1.64135337694218","0.878694298941944"
"87","west nile virus","0.788823248938987","0.622818026648268","-1.13990331859127","-0.220757240324862","0.737842532267868"
"88","agrin in postsynaptic differentiation","0.0856147984692711","-1.01866095488304","-0.337574463426472","0.781473408166714","0.574762010142794"
"89","rho cell motility signaling pathway","0.464152577425975","0.16675","0.50975","0.444749999999999","-1.12125"
"90","effects of calcineurin in keratinocyte differentiation","0.399481932330595","-0.144468496086257","-0.385469548420633","0.341570235388421","0.18836780911847"
"91",NA,NA,NA,NA,NA,NA
"92",NA,NA,NA,NA,NA,NA
"93","tgf beta signaling pathway","0.184387713993746","-0.194689489574516","-0.158066621502552","-0.991781396436184","1.34453750751325"
"94","nfkb activation by nontypeable hemophilus influenzae","0.118691036589586","0.0752873648972227","0.162632127989776","1.10362106469431","-1.34154055758132"
"95",NA,NA,NA,NA,NA,NA
"96","nfat and hypertrophy of the heart","0.636313336867802","0.523647485225289","-1.10841211580195","1.42556100024192","-0.840796369665262"
"97","chrebp regulation by carbohydrates and camp","0.232174397795831","-0.0845000000000002","-0.1625","0.512500000000001","-0.265499999999999"
"98","il 6 signaling pathway","0.771741204353229","-0.179","-0.782","0.132999999999999","0.827999999999999"
"99","signaling pathway from g-protein families","0.506579020257877","-0.380904876012993","0.110248782894429","-0.800152626181248","1.07080871929981"
"100","thrombin signaling and protease-activated receptors","0.0829296650040631","0.959359161484447","0.470140889132299","-0.390618868241327","-1.03888118237542"
"101","cyclins and cell cycle regulation","0.806237141397391","-0.774616342295359","0.947731754268784","0.0171262842229248","-0.190241696196347"
"102","growth hormone signaling pathway","0.165468655394726","0.931454244741444","0.923044108878412","-1.41035383149375","-0.444144522126104"
"103",NA,NA,NA,NA,NA,NA
"104","map kinase inactivation of smrt corepressor","0.89338480657215","-0.380098281751937","-0.653525988460847","-0.292659739258774","1.32628400947156"
"105","fas signaling pathway (cd95)","0.894851971061816","-0.559873084502971","1.7784515625401","0.0273535591176526","-1.24593203715478"
"106",NA,NA,NA,NA,NA,NA
"107","role of mal in rho-mediated activation of srf","0.222411956699525","-0.390483749341896","-0.319430769828257","-0.851456964205143","1.56137148337529"
"108","d4gdi signaling pathway","0.794170388691172","-0.790059778642903","1.04714678371968","0.0907869527463573","-0.347873957823142"
"109",NA,NA,NA,NA,NA,NA
"110","e2f1 destruction pathway","0.998809257664715","0.26374034609673","-0.931122634323758","0.195569269551086","0.471813018675943"
"111",NA,NA,NA,NA,NA,NA
"112","multi-step regulation of transcription by pitx2","0.448073763237758","-0.103530262295884","-1.51114247452689","-1.41501377284907","3.02968650967184"
"113",NA,NA,NA,NA,NA,NA
"114","protein kinase a at the centrosome","0.352641903278028","0.0867500000000003","-0.010250000000001","0.28975","-0.366250000000001"
"115",NA,NA,NA,NA,NA,NA
"116","no2-dependent il-12 pathway in nk cells","0.385680576326827","0.406500000000001","0.0305","-0.0884999999999998","-0.3485"
"117","sprouty regulation of tyrosine kinase signals","0.0399689317114802","-0.441402790975234","-0.475038646215964","-0.517792842310184","1.43423427950138"
"118","ras-independent pathway in nk cell-mediated cytotoxicity","0.222446008689143","-0.283951041469169","-0.221191789489901","-0.713115349606595","1.21825818056567"
"119","deregulation of cdk5 in alzheimers disease","0.31337886071708","-0.10675","-0.0647500000000001","-0.204749999999999","0.376249999999999"
"120","role of ppar-gamma coactivators in obesity and thermogenesis","0.978236232327824","0.240499999999999","-0.1135","0.1755","-0.3025"
"121","phosphoinositides and their downstream targets","0.353679112925952","-0.151259351182368","-1.09852182846938","2.12444918234562","-0.874668002693872"
"122","stress induction of hsp regulation","0.680328874177297","0.810895334895763","-1.06741901431146","-0.464142943927652","0.720666623343345"
"123",NA,NA,NA,NA,NA,NA
"124","fmlp induced chemokine gene expression in hmc-1 cells","0.450135557635587","0.42250643080949","0.0813657563057854","0.774951349355982","-1.27882353647126"
"125","cbl mediated ligand-induced downregulation of egf receptors pathway","0.202477146101634","-0.49017085474374","-0.030151248877506","0.363248016354986","0.157074087266263"
"126","skeletal muscle hypertrophy is regulated via akt-mtor pathway","0.999103264387923","1.38935864421714","-1.78813160073348","0.970146934145415","-0.571373977629079"
"127","mets affect on macrophage differentiation","0.389726101746786","-0.97889978600224","0.0392015305540731","0.323932073106169","0.615766182341995"
"128",NA,NA,NA,NA,NA,NA
"129","phosphorylation of mek1 by cdk5/p35 down regulates the map kinase pathway","0.11360099829678","-0.412029013244123","-0.426144636732736","-0.529221726910204","1.36739537688706"
"130",NA,NA,NA,NA,NA,NA
"131","pertussis toxin-insensitive ccr5 signaling in macrophage","0.314935335955681","-0.913022944297916","0.0176589985986239","0.44634996302916","0.44901398267013"
"132",NA,NA,NA,NA,NA,NA
"133","©¬-arrestins in gpcr desensitization","0.343918854925104","1.422","-0.205","-0.795999999999999","-0.420999999999999"
"134",NA,NA,NA,NA,NA,NA
"135","trka receptor signaling pathway","0.647724367938925","0.502301121689364","-1.10386725622907","1.34834430992682","-0.746778175387112"
"136","insulin signaling pathway","0.0950443976847271","-0.616471648229539","-0.395763917356016","1.19531508986916","-0.183079524283607"
"137","il 3 signaling pathway","0.771741204353229","-0.179","-0.782","0.132999999999999","0.827999999999999"
"138",NA,NA,NA,NA,NA,NA
"139","role of ©¬-arrestins in the activation and targeting of map kinases","0.437726660651713","-1.46722234321403","0.211298156169286","0.488503966985518","0.76742022005922"
"140","t cell receptor signaling pathway","0.687445626994104","-0.664804913095409","-0.567639657844852","-0.541669298866236","1.7741138698065"
"141","ifn alpha signaling pathway","0.370384908882075","0.027436579429098","-0.271151326364737","0.653782634412044","-0.410067887476403"
"142","the igf-1 receptor and longevity","0.682295508601737","0.5558375961727","-1.22527536397471","1.3503111054632","-0.680873337661194"
"143","double stranded rna induced gene expression","0.144386782675155","-0.0958590795671323","-0.0472912985706753","1.19657469927733","-1.05342432113952"
"144","rb tumor suppressor/checkpoint signaling in response to dna damage","0.175288527362175","-0.116321054399919","-0.142739781073887","1.19432234021199","-0.935261504738186"
"145",NA,NA,NA,NA,NA,NA
"146","roles of ©¬ arrestin dependent recruitment of src kinases in gpcr signaling","0.437726660651713","-1.46722234321403","0.211298156169286","0.488503966985518","0.76742022005922"
"147","bcr signaling pathway","0.67497879842506","-0.622388972353327","-0.688817613721675","-0.446879889181972","1.75808647525697"
"148","rac1 cell motility signaling pathway","0.20215119427782","-0.178532110516118","-0.506259612850491","-0.675709390600927","1.36050111396754"
"149",NA,NA,NA,NA,NA,NA
"150","overview of telomerase protein component gene htert transcriptional regulation","0.385894680331365","-0.104263481688605","-1.45765880063853","-1.53555257695283","3.09747485927996"
"151","regulation of cell cycle progression by plk3","0.310241377967797","-0.622883686189071","0.621763482650179","1.08085859663281","-1.07973839309392"
"152","bone remodeling","0.846529812512275","0.325249999999999","-0.19675","0.103250000000001","-0.23175"
"153","calcium signaling by hbx of hepatitis b virus","0.163778775398577","1.29169629717498","0.540243249855241","-0.340668495285544","-1.49127105174468"
"154","erk1/erk2 mapk signaling pathway","0.390704186481047","0.643037210738618","1.11020061784605","-0.477903946556627","-1.27533388202804"
"155","opposing roles of aif in apoptosis and cell survival","0.996859885131996","0.242999999999999","-0.0540000000000003","0.164","-0.353000000000002"
"156","role of erbb2 in signal transduction and oncology","0.767508368161626","0.962924506151955","-0.779531006370564","1.28911292421306","-1.47250642399445"
"157","cdk regulation of dna replication","0.898082212911866","-0.0402499999999986","-0.283249999999999","-0.0922499999999999","0.415749999999999"
"158",NA,NA,NA,NA,NA,NA
"159","keratinocyte differentiation","0.784137124452451","-0.765679306984089","-0.45783498888909","-0.640898013831722","1.8644123097049"
"160","ctcf: first multivalent nuclear factor","0.0894275983479607","0.486973199763379","0.277073440690193","-1.10851453042248","0.344467889968909"
"161",NA,NA,NA,NA,NA,NA
"162","mapkinase signaling pathway","0.238886035947168","-1.32301566213786","-0.418981595911778","0.303086784178507","1.43891047387113"
"163",NA,NA,NA,NA,NA,NA
"164","toll-like receptor pathway","0.46608910168105","-1.51028165883823","0.0815769011985281","0.295525109240003","1.1331796483997"
"165","bioactive peptide induced signaling pathway","0.120443510154513","-0.886386870337814","-0.773661620642256","0.54352804888918","1.11652044209089"
"166","role of erk5 in neuronal survival pathway","0.536890171167516","-0.443687499271225","0.99777864258094","-1.70247710010801","1.1483859567983"
"167",NA,NA,NA,NA,NA,NA
"168","control of gene expression by vitamin d receptor","0.455833220109609","-0.130486689811635","-1.50230626156964","-1.38212133620857","3.01491428758984"
"169",NA,NA,NA,NA,NA,NA
"170","btg family proteins and cell cycle regulation","0.767568190957271","0.827190375037919","-0.877534912201009","-0.091012735977637","0.141357273140724"
"171",NA,NA,NA,NA,NA,NA
"172",NA,NA,NA,NA,NA,NA
"173","erk and pi-3 kinase are necessary for collagen binding in corneal epithelia","0.341731631364601","0.120025105432932","-0.239150731354055","0.993905320870215","-0.874779694949091"
"174","the co-stimulatory signal during t-cell activation","0.0105108423296429","-0.0585000000000004","-0.1365","-0.3025","0.4975"
"175",NA,NA,NA,NA,NA,NA
"176",NA,NA,NA,NA,NA,NA
"177","ceramide signaling pathway","0.201243947464866","0.135340697339456","0.27398901891493","-1.80977397040631","1.40044425415193"
"178","epo signaling pathway","0.734433678029914","-0.16705737243329","-0.851974232376735","0.219853790556287","0.799177814253736"
"179",NA,NA,NA,NA,NA,NA
"180","hypoxia-inducible factor in the cardivascular system","0.333013916865586","-0.985766496050808","0.0232016250619263","0.43985494820514","0.522709922783741"
"181","links between pyk2 and map kinases","0.155635717759824","-1.28539490725658","-0.603619649574055","0.248301885101118","1.64071267172952"
"182",NA,NA,NA,NA,NA,NA
"183","nerve growth factor pathway (ngf)","0.539325254608784","0.759372653167039","0.386127532485274","0.284555641113962","-1.43005582676627"
"184",NA,NA,NA,NA,NA,NA
"185","actions of nitric oxide in the heart","0.660332949022908","0.549051745228014","-1.04710489315246","1.32252776627019","-0.824474618345741"
"186",NA,NA,NA,NA,NA,NA
"187","fosb gene expression and drug abuse","0.0777521957130887","-0.0519999999999996","-0.151999999999999","-0.282999999999999","0.486999999999998"
"188",NA,NA,NA,NA,NA,NA
"189","il12 and stat4 dependent signaling pathway in th1 development","0.36408953698755","-1.03034820637961","0.0772956982540917","0.440975617866438","0.512076890259078"
"190","visceral fat deposits and the metabolic syndrome","0.978236232327824","0.240499999999999","-0.1135","0.1755","-0.3025"
"191",NA,NA,NA,NA,NA,NA
"192",NA,NA,NA,NA,NA,NA
"193","prion pathway","0.49555862524032","0.2875","0.0564999999999998","0.0164999999999988","-0.360500000000002"
"194",NA,NA,NA,NA,NA,NA
"195",NA,NA,NA,NA,NA,NA
"196",NA,NA,NA,NA,NA,NA
"197",NA,NA,NA,NA,NA,NA
"198","tnfr1 signaling pathway","0.907063312753451","-0.504732308800288","1.38208846438448","-0.0641604092386394","-0.813195746345557"
"199",NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA
"201","gata3 participate in activating the th2 cytokine genes expression","0.0531964647247771","-0.0618390095775383","0.0602020913477326","0.559243323997341","-0.557606405767537"
"202","regulation of splicing through sam68","0.498538285688016","-0.382397054517988","0.0509149235671364","-0.755083499234799","1.08656563018565"
"203","mechanisms of transcriptional repression by dna methylation","0.459532504261526","0.0935000000000006","1.5145","1.3895","-2.9975"
"204","role of pi3k subunit p85 in regulation of actin organization and cell migration","0.112525902658158","-0.070875544265019","-0.186967112887583","-0.303644233919919","0.561486891072523"
"205","telomeres telomerase cellular aging and immortality","0.299013950238992","-0.179640027823671","-0.620107570767931","1.40683471409758","-0.607087115505975"
"206","role of brca1 brca2 and atr in cancer susceptibility","0.0536906603759951","-0.0137166674042034","0.148831654047288","0.805798374676977","-0.940913361320058"
"207","cyclin e destruction pathway","0.998809257664715","0.26374034609673","-0.931122634323758","0.195569269551086","0.471813018675943"
"208","influence of ras and rho proteins on g1 to s transition","0.605111053213379","-0.730336394678666","0.871717243006024","-1.6763729058607","1.53499205753335"
"209","hypoxia and p53 in the cardiovascular system","0.215593513005209","-0.277311679071337","-0.437118092108428","1.38552892928824","-0.671099158108473"
"210","human cytomegalovirus and map kinase pathways","0.553486068320248","-0.577588267625315","0.827666286270181","-1.66673986934332","1.41666185069846"
"211","repression of pain sensation by the transcriptional regulator dream","0.349709736205839","0.920250000000001","-0.0567499999999992","-0.412749999999999","-0.450750000000001"
"212","role of egf receptor transactivation by gpcrs in cardiac hypertrophy","0.0117321503793015","-1.19345269517173","-0.770894819887469","0.591599009691866","1.37274850536733"
"213","aspirin blocks signaling pathway involved in platelet activation","0.389145791816525","-0.321814879893945","-0.0110821267375119","-0.818418229436778","1.15131523606823"
"214",NA,NA,NA,NA,NA,NA
"215","chaperones modulate interferon signaling pathway","0.270333761515564","0.0111428685688004","-0.174957838088872","0.847556648285539","-0.683741678765464"
"216","egf signaling pathway","0.371804481042365","-0.39621069358331","-0.516939821856015","-0.443222487759036","1.35637300319836"
"217","trefoil factors initiate mucosal healing","0.260693555556451","-0.39446926974738","-0.988089631947296","2.70864009157462","-1.32608118987994"
"218","il 2 signaling pathway","0.849048195951583","-0.226259946553561","-0.830015591152614","0.0188486605115778","1.0374268771946"
"219","cell cycle: g2/m checkpoint","0.138366884598519","0.54541236728123","0.445798457339416","-1.47344531545783","0.482234490837186"
"220","regulation of transcriptional activity by pml","0.865165322335275","0.527566208601203","-1.03227862747932","0.0172869326785331","0.487425486199581"
"221","cell to cell adhesion signaling","0.379680784490399","0.156007790892278","0.62359282026175","-0.838410663960032","0.0588100528060075"
"222","generation of amyloid b-peptide by ps1","0.6441390964814","0.14875","-0.196250000000001","0.31875","-0.27125"
"223",NA,NA,NA,NA,NA,NA
"224","igf-1 signaling pathway","0.707265518157251","0.677005920894389","0.414971349853047","0.38058452444552","-1.47256179519295"
"225",NA,NA,NA,NA,NA,NA
"226",NA,NA,NA,NA,NA,NA
"227","regulation of pgc-1a","0.710673361734084","0.209957294149794","-0.447265785977485","0.461628111218046","-0.224319619390356"
"228",NA,NA,NA,NA,NA,NA
"229","caspase cascade in apoptosis","0.861530138770146","0.579987127905552","-1.45055676048942","-0.0798368085347631","0.950406441118638"
"230","wnt signaling pathway","0.437516617074405","-0.143624070432658","-1.54474862294204","-1.46839744692441","3.15677014029911"
"231","brca1 dependent ub ligase activity","0.829317559491606","-0.148000000000001","-0.291","-0.0609999999999999","0.499999999999998"
"232","transcription factor creb and its extracellular signals","0.50285380571816","-0.0632255749603193","-1.50807172739592","1.58735603965576","-0.0160587372995228"
"233","the prc2 complex sets long-term gene silencing through modification of histone tails","0.459532504261526","0.0935000000000006","1.5145","1.3895","-2.9975"
"234","regulation of ck1/cdk5 by type 1 glutamate receptors","0.345489572981296","-1.4233609189143","0.20515447774981","0.790506397538204","0.427700043626281"
"235","tumor suppressor arf inhibits ribosomal biogenesis","0.252308857154956","0.0919970372018441","0.353910587308437","-1.38393010399237","0.938022479482094"
"236",NA,NA,NA,NA,NA,NA
"237","ucalpain and friends in cell spread","0.355722810093427","0.169709276076442","0.594574108843417","-0.871831482334168","0.107548097414311"
"238","sumoylation by ranbp2 regulates transcriptional repression","0.483196759489276","-0.169794988348521","-1.53833900482775","-1.34196016137417","3.05009415455044"
"239",NA,NA,NA,NA,NA,NA
"240","inactivation of gsk3 by akt causes accumulation of b-catenin in alveolar macrophages","0.784757167065287","0.804264664226322","-1.02187243758177","1.16628355810674","-0.948675784751299"
"241",NA,NA,NA,NA,NA,NA
"242",NA,NA,NA,NA,NA,NA
"243","erythropoietin mediated neuroprotection through nf-kb","0.0892264957155735","0.571974490635003","-0.0385487195386156","-0.954445474210247","0.421019703113863"
"244","estrogen responsive protein efp controls cell cycle and breast tumors growth","0.199686787469958","0.020999999999999","0.0800000000000001","-0.826000000000002","0.725"
"245","regulation of p27 phosphorylation during cell cycle progression","0.998809257664715","0.26374034609673","-0.931122634323758","0.195569269551086","0.471813018675943"
"246","apoptotic signaling in response to dna damage","0.143598647635071","-0.717544637538274","-0.597113626481742","2.29176180371099","-0.977103539690977"
"247","lissencephaly gene (lis1) in neuronal migration and development","0.390177083255425","-0.34975","-0.376750000000001","-0.210749999999999","0.937250000000001"
