"","V1","V2","V3","V4","V5","V6"
"112","Autophagy - other","0.884137142064338","-0.195274950737205","0.765949618521661","0.0608435643997555","-0.631518232184216"
"113","Mitophagy - animal","0.208797100778127","-0.00768792944139059","0.100615594176604","-1.22111070891475","1.12818304417953"
"114","Autophagy - animal","0.318729709442486","-0.120455942804977","0.678374462982672","-2.4598959577161","1.9019774375384"
"115","Protein processing in endoplasmic reticulum","0.272418889142723","-0.408180479318901","-0.134726515745726","0.0552644235566278","0.487642571508001"
"116","Endocytosis","0.270313798414021","-1.51308731570814","0.139938398255306","1.09179121595951","0.28135770149332"
"117",NA,NA,NA,NA,NA,NA
"118",NA,NA,NA,NA,NA,NA
"119","mTOR signaling pathway","0.476242202327986","0.205778312807512","-1.58223735199838","2.38807303484421","-1.01161399565334"
"120","PI3K-Akt signaling pathway","0.264491536585428","-0.365386202330155","-1.17952838842131","3.66401727311713","-2.11910268236566"
"121","AMPK signaling pathway","0.87972589422817","-1.32545728875409","1.6719313856815","-1.46055764041595","1.11408354348854"
"122","Apoptosis","0.230441204387801","-0.363728908970429","-0.798786504928933","3.01392800545829","-1.85141259155893"
"123","Longevity regulating pathway","0.233562969077927","-0.43746984060919","-0.824353899385507","2.47067034580719","-1.2088466058125"
"124","Longevity regulating pathway - multiple species","0.341370738895683","0.115145135734722","-1.47637523369199","-1.78586237945091","3.14709247740818"
"125","Ferroptosis","0.199686787469958","0.020999999999999","0.0800000000000001","-0.826000000000002","0.725"
"126","Necroptosis","0.855714903453651","-0.554001978156319","0.0129084732860134","-0.492974755236774","1.03406826010708"
"127","Cellular senescence","0.256940635490087","-0.202236334559576","-0.710995877752364","2.52243579797709","-1.60920358566515"
"128",NA,NA,NA,NA,NA,NA
"129","Adrenergic signaling in cardiomyocytes","0.149963707293884","-1.26292308571688","-0.210021955035789","0.988479044476518","0.484465996276154"
"130","Vascular smooth muscle contraction","0.866448248946797","-1.04131160153065","-0.0348047364372219","-0.523850317699985","1.59996665566785"
"131","Wnt signaling pathway","0.923225504078397","-0.780363347982259","-0.0764303164728196","-0.603506183504207","1.46029984795929"
"132","Notch signaling pathway","0.459532504261526","0.0935000000000006","1.5145","1.3895","-2.9975"
"133","Hedgehog signaling pathway","0.405064510614347","-1.70196795878334","0.342546679382855","0.788810199696864","0.57061107970362"
"134","TGF-beta signaling pathway","0.00577562649913281","-0.371160738629906","0.00362153117102162","0.954922893763396","-0.587383686304514"
"135","Axon guidance","0.108439508820563","-0.540583447713988","-0.574367353246143","-0.817140520888626","1.93209132184875"
"136","VEGF signaling pathway","0.174439222692685","-0.614925116087433","-0.664959710490621","2.46369764270409","-1.18381281612604"
"137","Apelin signaling pathway","0.423621752429417","-0.410137130991847","0.366210346233463","-1.52428194099051","1.5682087257489"
"138","Osteoclast differentiation","0.0756728113952285","-2.2104150682563","-0.554324539221029","2.2600360068233","0.504703600654029"
"139","Hippo signaling pathway","0.015845895482679","-0.388940186688201","0.00833591600511043","1.19424644197194","-0.813642171288851"
"140","Hippo signaling pathway - multiple species","0.692611174499526","-0.0367730987181979","-0.590082932949834","0.280673894773479","0.346182136894554"
"141","Focal adhesion","0.339362381076439","-0.140822977383212","0.835651034837132","-2.613184869519","1.91835681206508"
"142","ECM-receptor interaction","0.00867335396167987","-0.0495000000000001","0.0625000000000018","0.329499999999999","-0.342499999999999"
"143","Cell adhesion molecules (CAMs)","0.0826399230535032","-0.3878850083361","0.169634980667805","1.01070539726098","-0.792455369592688"
"144","Adherens junction","0.728157476494008","-0.43093496366141","-0.643886814723675","-0.44434958389602","1.51917136228111"
"145",NA,NA,NA,NA,NA,NA
"146","Gap junction","0.459929723950254","-0.458789316626328","-0.0647728186614214","-0.849464803024023","1.37302693831177"
"147","Signaling pathways regulating pluripotency of stem cells","0.250941666371584","0.0513328774049604","0.336749121330432","-1.56682123929715","1.17873924056176"
"148",NA,NA,NA,NA,NA,NA
"149","Platelet activation","0.230058322868376","-0.00352188468500059","0.171165707812064","-1.31252062123941","1.14487679811235"
"150",NA,NA,NA,NA,NA,NA
"151",NA,NA,NA,NA,NA,NA
"152","Toll-like receptor signaling pathway","0.117711548260402","-0.573777968077205","-0.337341266824751","2.20181555892481","-1.29069632402286"
"153","NOD-like receptor signaling pathway","0.0602276735927339","-0.614316844965134","-0.165494989396261","1.87379432642448","-1.09398249206309"
"154","RIG-I-like receptor signaling pathway","0.00499052554622008","-0.685552676172135","-0.0648735299636188","1.65300229416648","-0.902576088030736"
"155","Cytosolic DNA-sensing pathway","0.0100691902208135","0.910538864819972","0.200168514781939","-1.58768003127678","0.476972651674871"
"156","Jak-STAT signaling pathway","0.610046302894331","-0.582383900638401","0.831740141457325","-1.41886581892249","1.16950957810357"
"157","Natural killer cell mediated cytotoxicity","0.647850448495052","-0.791702235424755","-1.32016022277359","-0.0982493343480854","2.21011179254643"
"158","IL-17 signaling pathway","0.105559211022117","1.14222360167523","-0.00917445018303009","-1.60058095628992","0.467531804797733"
"159","Th1 and Th2 cell differentiation","0.0720668715504386","-1.35024415646646","-0.172937878964785","1.82372972571582","-0.300547690284583"
"160","Th17 cell differentiation","0.243158856834238","-1.60854182119052","-0.0247604810064135","1.06447769216405","0.568824610032882"
"161","T cell receptor signaling pathway","0.36203317568537","-0.363083106596599","0.535908240614793","-2.25837852288616","2.08555338886797"
"162","B cell receptor signaling pathway","0.0324676014813872","-1.14725794614731","-0.33693868917686","2.50278189043748","-1.01858525511331"
"163","Fc epsilon RI signaling pathway","0.572278922021938","-0.738846427511813","0.593872690655954","-1.61964022109135","1.76461395794721"
"164","Fc gamma R-mediated phagocytosis","0.637829285898115","-0.934802637615944","-0.533151579268123","-0.917071624847652","2.38502584173172"
"165","TNF signaling pathway","0.0584270131956977","-0.768603249074075","-0.237450291462576","2.13766621489738","-1.13161267436074"
"166","Leukocyte transendothelial migration","0.151492132288034","-1.08777103836007","-1.03322382293947","0.744000003589042","1.3769948577105"
"167",NA,NA,NA,NA,NA,NA
"168","Circadian rhythm","0.232174397795831","-0.0845000000000002","-0.1625","0.512500000000001","-0.265499999999999"
"169","Circadian entrainment","0.539328304551669","1.24068657422479","-0.258568025010679","-0.238048771730004","-0.744069777484107"
"170","Long-term potentiation","0.45178123454453","-1.35742317384516","-0.165803039676286","0.0852498545232364","1.43797635899821"
"171",NA,NA,NA,NA,NA,NA
"172","Neurotrophin signaling pathway","0.222329643389895","-0.328629405831495","-0.695314243746483","2.93039576473092","-1.90645211515294"
"173","Retrograde endocannabinoid signaling","0.067325861065362","-0.123028921153407","-0.170513249262276","-0.374841494508466","0.668383664924148"
"174","Glutamatergic synapse","0.34390512468042","1.46331826339997","-0.18381046031604","-0.787419500278294","-0.492088302805633"
"175","Cholinergic synapse","0.331194805809157","-0.196658798004202","0.201749311748929","-1.22057488136572","1.215484367621"
"176","Serotonergic synapse","0.420715512336088","-0.0969492862552247","-0.714613672236175","-0.69404285981691","1.50560581830831"
"177","GABAergic synapse","0.770593140439311","-0.305100373254884","0.0194992771454217","-0.320774517334106","0.606375613443568"
"178","Dopaminergic synapse","0.037705864208266","-0.95871726284695","-0.20938451592763","1.3671986947318","-0.19909691595722"
"179","Long-term depression","0.149062081259511","-0.279191098571485","-0.292225139231145","-0.819600947500093","1.39101718530273"
"180","Olfactory transduction","0.400594196628891","-1.84627468115537","0.333687586682835","0.836607521468329","0.675979573004202"
"181","Taste transduction","0.411518825539639","-0.152750000000001","-0.0297499999999999","-0.315750000000001","0.498250000000001"
"182","Phototransduction","0.477893863288052","-1.17086252882102","0.227110854308597","0.347317814061409","0.596433860451013"
"183","Inflammatory mediator regulation of TRP channels","0.626186422056038","-1.16026716551023","0.0241041168891411","-0.107210996722745","1.24337404534383"
"184","Regulation of actin cytoskeleton","0.203123086773664","-0.278303594424617","-0.161498881429791","-1.66370171414604","2.10350419000045"
"185","Insulin signaling pathway","0.413653558257756","0.299666949335205","-1.13096549230453","2.61262649415998","-1.78132795119065"
"186","Insulin secretion","0.618061776969281","-0.454007914120567","-0.165826247753047","-0.155041393754458","0.774875555628071"
"187","GnRH signaling pathway","0.438539184165384","-1.85997704826192","-0.096475976279202","0.27313074242758","1.68332228211354"
"188","Ovarian steroidogenesis","0.0667525754346804","0.503102255936212","0.21128487816598","-1.22739851541837","0.513011381316178"
"189","Progesterone-mediated oocyte maturation","0.209521589803527","-0.392100116421864","-0.561244767010066","1.64272341049199","-0.689378527060061"
"190","Estrogen signaling pathway","0.344619332553687","-1.6047942570685","-0.276558053889462","0.304008953354297","1.57734335760366"
"191","Melanogenesis","0.931408920435851","-1.00160735278851","0.175092381835399","-0.570073705304007","1.39658867625712"
"192","Prolactin signaling pathway","0.172330647212714","-0.359568826785041","-0.392431163215101","2.09392403537423","-1.34192404537409"
"193","Thyroid hormone synthesis","0.975232587156716","-0.313169401856812","-0.132637331418462","-0.209352986673414","0.655159719948686"
"194","Thyroid hormone signaling pathway","0.0240289377158632","-0.180019096354683","-0.799176963274304","-2.6355978356618","3.61479389529078"
"195","Adipocytokine signaling pathway","0.026773168658683","-0.971190787643706","-0.126914069512526","1.75457093559684","-0.656466078440615"
"196","Oxytocin signaling pathway","0.561914397082869","-1.8681704448703","0.184660497010058","0.131236073930702","1.55227387392954"
"197","Glucagon signaling pathway","8.96247155729812e-05","-0.960008417447851","-0.270638736806205","1.60402600464476","-0.373378850390706"
"198","Regulation of lipolysis in adipocytes","0.123594136498114","0.637130592935407","0.465076547990644","-1.66327125184887","0.561064110922823"
"199","Renin secretion","0.507550722497242","-1.17566439997318","0.272098617031458","0.317561943896658","0.586003839045064"
"200","Aldosterone synthesis and secretion","0.520592924616687","-1.31329630644276","0.172095953396018","0.216820812765643","0.9243795402811"
"201","Relaxin signaling pathway","0.160968706928768","-0.402995256003416","-0.382677235532457","2.17664255414177","-1.3909700626059"
"202","Type II diabetes mellitus","0.188180233859208","1.23265331827573","-0.0372635382905561","-1.17755850664842","-0.0178312733367555"
"203","Insulin resistance","0.154201079012263","-1.08444005978619","-0.999559629715381","2.84283273357543","-0.758833044073865"
"204","Non-alcoholic fatty liver disease (NAFLD)","0.00467259573433059","-1.34614900974861","-0.3917249041333","2.29716735037545","-0.559293436493551"
"205","AGE-RAGE signaling pathway in diabetic complications","0.0754492670067067","-0.931604335488715","-0.445429335902473","2.21561797256929","-0.838584301178106"
"206","Type I diabetes mellitus","0.469668020062212","0.264000000000001","0.0990000000000002","0.0449999999999999","-0.407999999999999"
"207","Maturity onset diabetes of the young","0.177509621944743","0.4055","0.1005","-0.211499999999999","-0.294499999999999"
"208","Aldosterone-regulated sodium reabsorption","0.570241312641518","0.416569209817697","-0.824066620875483","1.33706869525531","-0.929571284197526"
"209","Endocrine and other factor-regulated calcium reabsorption","0.430905596496437","-0.249777988258742","-0.140491816217451","-0.345918136396797","0.736187940872989"
"210","Vasopressin-regulated water reabsorption","0.411518825539639","-0.152750000000001","-0.0297499999999999","-0.315750000000001","0.498250000000001"
"211",NA,NA,NA,NA,NA,NA
"212","Salivary secretion","0.51414831295828","-1.18769385777828","0.243099052626448","0.279924882369331","0.664669922782503"
"213","Gastric acid secretion","0.525155359678389","-1.18503453264469","0.208373991110286","0.227981466832215","0.748679074702185"
"214","Pancreatic secretion","0.517978497140617","-0.373814682703577","-0.122549434354734","-0.0700198476488601","0.566383964707172"
"215","Carbohydrate digestion and absorption","0.225074501326999","-0.3345","-0.496500000000001","1.1125","-0.281500000000001"
"216",NA,NA,NA,NA,NA,NA
"217","Bile secretion","0.411518825539639","-0.152750000000001","-0.0297499999999999","-0.315750000000001","0.498250000000001"
"218",NA,NA,NA,NA,NA,NA
"219",NA,NA,NA,NA,NA,NA
"220","Alzheimer's disease","0.0329975497282223","-1.07246360862825","-0.142679546985134","1.84894598618091","-0.633802830567526"
"221","Parkinson's disease","0.436917751588477","-0.680104901552977","0.673616975970397","0.783037675919247","-0.776549750336667"
"222","Amyotrophic lateral sclerosis (ALS)","0.00631239438025541","-0.826459432486347","-0.0891088650030522","1.79326650357706","-0.877698206087657"
"223","Huntington's disease","0.392238099308843","-0.750189979239699","0.589147947220254","0.835364887935333","-0.674322855915889"
"224","Prion diseases","0.461349632236355","-0.397092202858232","-0.0980982292739614","-0.676981986850432","1.17217241898262"
"225","Cocaine addiction","0.0649809125319182","-0.632672551564115","-0.244753621740812","1.62569329524266","-0.748267121937734"
"226","Amphetamine addiction","0.406318122626336","-0.328957270870996","-1.45469662549925","-1.41702116433495","3.2006750607052"
"227","Morphine addiction","0.352847750907638","-1.44282005599603","0.188060817891559","0.749421035918441","0.505338202186029"
"228","Alcoholism","0.329536456603791","-0.375735491113937","-1.45005404121688","-1.59292632800048","3.4187158603313"
"229","Bacterial invasion of epithelial cells","0.215498402197468","-0.197910930881647","-0.316232869600536","1.0325048243453","-0.518361023863115"
"230","Vibrio cholerae infection","0.707377933539085","-0.378897410236529","-0.0146216166259373","-0.430705335644938","0.824224362507402"
"231","Epithelial cell signaling in Helicobacter pylori infection","0.156688631139229","-1.54412651725239","-0.0886584469829639","1.47253389007895","0.160251074156407"
"232","Pathogenic Escherichia coli infection","0.897821134666009","-0.330865964303523","-0.111792465859847","-0.257463685101265","0.700122115264636"
"233","Shigellosis","0.0283728253367495","0.940912863096572","0.150000547574139","-1.60040383860736","0.509490427936653"
"234","Salmonella infection","0.00891956856113725","0.75510390695839","0.172973141095311","-1.50696352002618","0.578886471972488"
"235","Pertussis","0.0102545150746274","-0.75746249530238","-0.179206519420147","1.50770415913625","-0.571035144413729"
"236","Legionellosis","0.0172585213790604","-0.747188051080936","-0.125842972572182","1.77487282837255","-0.901841804719433"
"237","Leishmaniasis","0.0601906136641834","0.518114267994936","0.122615224174606","-1.67003018412484","1.0293006919553"
"238","Chagas disease (American trypanosomiasis)","0.0119623944502157","-1.20974968036359","-0.360946477997018","2.16513630203209","-0.594440143671486"
"239","African trypanosomiasis","0.546269555528611","-0.32650146838491","-0.135633365126996","-0.0968441044054985","0.558978937917403"
"240","Malaria","0.365653828204565","-0.0742499999999993","0.23175","0.284749999999999","-0.44225"
"241","Toxoplasmosis","0.208897462179565","-0.531740926978166","-0.819947788066488","2.92402645798458","-1.57233774293993"
"242","Amoebiasis","0.135139200331997","-0.304474095925682","-0.208150833239091","1.45573463878953","-0.943109709624758"
"243","Staphylococcus aureus infection","0.279577633363678","-1.08025","-0.174250000000001","0.37575","0.878749999999998"
"244","Tuberculosis","0.0705834587727844","-1.23978634043","-0.593923988107297","2.74817807656854","-0.914467748031247"
"245","Hepatitis C","0.252142592900338","-0.338350960528247","-0.886993020431635","2.80967703361577","-1.58433305265589"
"246","Hepatitis B","0.105948293178975","-1.31874158644835","-0.833057590027296","3.32677812129629","-1.17497894482064"
"247","Measles","0.139688449304817","-0.553214698400483","-0.421866490928188","2.25807109832781","-1.28298990899914"
"248","Influenza A","0.0780107037843899","-0.934724296606607","-0.4234965961118","2.45575404495804","-1.09753315223963"
"249","Human papillomavirus infection","0.099587077733784","-0.214387944075092","1.13492825943934","2.8338100320321","-3.75435034739635"
"250","HTLV-I infection","0.0623733374522605","-1.97684937940069","-0.373293968687236","2.52830326852523","-0.178159920437306"
"251","Kaposi's sarcoma-associated herpesvirus infection","0.00303122418660643","-1.27048068963833","-0.214239121767846","2.6860881196137","-1.20136830820753"
"252","Herpes simplex infection","0.081138895972344","-1.02525151480399","0.0691256008814726","1.78752195286455","-0.831396038942036"
"253","Epstein-Barr virus infection","0.034256778862361","-1.87251125213243","-0.537300029274641","2.36415804393307","0.0456532374739991"
"254","Pathways in cancer","0.0545125618743866","-0.14326057412051","1.08059369590231","3.1302054074005","-4.06753852918229"
"255","Transcriptional misregulation in cancer","0.125914846426678","-0.402902413329516","-0.271592048514879","1.4482157301349","-0.773721268290505"
"256","Viral carcinogenesis","0.270333762575184","0.0111428685688005","-0.174957838088872","0.847556648285539","-0.683741678765464"
"257",NA,NA,NA,NA,NA,NA
"258","Proteoglycans in cancer","0.669116505015328","-1.0949992456215","0.788703781830594","-1.80882222756972","2.11511769136063"
"259","MicroRNAs in cancer","0.362378479750212","-0.234895737676509","-1.69711411097655","-1.83278001356801","3.76478986222107"
"260","Colorectal cancer","0.0985547023449724","-0.77727151043191","-0.38234799486021","2.58146696716776","-1.42184746187564"
"261","Renal cell carcinoma","0.177275871453272","-0.363440333750242","-0.417152168296916","2.01754971562505","-1.2369572135779"
"262","Pancreatic cancer","0.096971956734024","-1.0569578226417","-0.552473115433835","3.14872654429678","-1.53929560622124"
"263","Endometrial cancer","0.25511002787267","-0.297565496935407","-0.846017683289962","2.729015755653","-1.58543257542763"
"264","Glioma","0.17794419590261","-0.0471127062360438","-0.00102922652304582","-1.70389960048309","1.75204153324218"
"265","Prostate cancer","0.182835094066003","-0.695319578477424","-0.822687459706961","3.22850239307733","-1.71049535489294"
"266","Thyroid cancer","0.233218198091246","-0.28659805286331","-0.171530666147608","-1.00633991972239","1.4644686387333"
"267","Basal cell carcinoma","0.210938142864902","-0.0583315998106257","0.0171863583442737","-0.842756191849065","0.883901433315415"
"268","Melanoma","0.156095674296475","-0.588330595073446","-0.535971182255085","2.44313728143608","-1.31883550410754"
"269","Bladder cancer","0.954962958568942","-1.10249958129539","0.445853714493544","-0.656247556494034","1.31289342329588"
"270","Chronic myeloid leukemia","0.128084021894786","-0.0382565911870443","1.23982873382176","2.55505069987106","-3.75662284250577"
"271","Acute myeloid leukemia","0.144596521895704","-0.717803638413228","-0.59145483457729","2.59729522398827","-1.28803675099776"
"272","Small cell lung cancer","0.0936363674701005","-1.16085690270957","-0.672565965750799","2.75181033976727","-0.918387471306905"
"273","Non-small cell lung cancer","0.336191936409401","-0.00915212804329271","-1.00558740760286","2.61677203626178","-1.60203250061563"
"274","Breast cancer","0.0879578623675367","-2.1363355476085","-0.608274313116996","1.84205410464022","0.902555756085276"
"275","Hepatocellular carcinoma","0.164121083458902","-0.485622290246274","-0.479209623334913","2.58788032001992","-1.62304840643873"
"276","Central carbon metabolism in cancer","0.156865470366858","-0.277803962811011","-0.244890231438163","1.90771130361686","-1.38501710936769"
"277","Choline metabolism in cancer","0.994103941579563","-1.69000420176207","1.53372689863753","-1.14524344742211","1.30152075054665"
"278",NA,NA,NA,NA,NA,NA
"279","Autoimmune thyroid disease","0.469668020062212","0.264000000000001","0.0990000000000002","0.0449999999999999","-0.407999999999999"
"280","Inflammatory bowel disease (IBD)","0.0782661297003997","-0.720408695891234","-0.338019836580753","1.82537162170845","-0.766943089236472"
"281",NA,NA,NA,NA,NA,NA
"282","Rheumatoid arthritis","0.340148599242249","-0.916288339017363","0.0415982533920032","0.415871695072162","0.458818390553196"
"283","Allograft rejection","0.469668020062212","0.264000000000001","0.0990000000000002","0.0449999999999999","-0.407999999999999"
"284","Graft-versus-host disease","0.469668020062212","0.264000000000001","0.0990000000000002","0.0449999999999999","-0.407999999999999"
"285","Hypertrophic cardiomyopathy (HCM)","0.00867335396167987","-0.0495000000000001","0.0625000000000018","0.329499999999999","-0.342499999999999"
"286","Arrhythmogenic right ventricular cardiomyopathy (ARVC)","0.156405358070781","0.0789999999999988","0.0809999999999995","0.281000000000001","-0.441000000000001"
"287","Dilated cardiomyopathy (DCM)","0.463982745982984","0.253036310907639","0.0946106318718524","0.386873999319777","-0.734520942099266"
"288","Viral myocarditis","0.564872892576482","0.394785129985154","-0.876474469663606","-0.649265069098938","1.13095440877739"
"289","Fluid shear stress and atherosclerosis","0.12159660718074","-2.01416328484069","-0.229013703380695","2.08602766337939","0.157149324841999"
"290",NA,NA,NA,NA,NA,NA
"291",NA,NA,NA,NA,NA,NA
"292",NA,NA,NA,NA,NA,NA
"293",NA,NA,NA,NA,NA,NA
"294",NA,NA,NA,NA,NA,NA
