"","V1","V2","V3","V4","V5","V6"
"71",NA,NA,NA,NA,NA,NA
"72","ccr3 signaling in eosinophils","0.423736054786809","2.52837130570553","-1.27161931994968","-1.81508010909677","0.55832812334092"
"73",NA,NA,NA,NA,NA,NA
"74","vegf hypoxia and angiogenesis","0.671587038879731","-1.0551853598181","1.36793446441219","0.623960709534503","-0.936709814128592"
"75","hiv-1 nef: negative effector of fas and tnf","0.883015168590033","-1.33478177924755","1.01642670354992","-0.509881097151436","0.828236172849077"
"76","inhibition of cellular proliferation by gleevec","0.695119785337039","-0.494291961351129","1.12280392479546","-1.17446744349692","0.54595548005259"
"77","activation of csk by camp-dependent protein kinase inhibits signaling through the t cell receptor","0.645979889278121","-0.484503315999141","0.0205869304768111","-0.642459477046828","1.10637586256916"
"78","signal transduction through il1r","0.903287658816847","-1.00104035315081","0.690516783939617","-0.449912107657577","0.760435676868772"
"79",NA,NA,NA,NA,NA,NA
"80",NA,NA,NA,NA,NA,NA
"81","alk in cardiac myocytes","0.445052575582944","-0.61372779581421","0.0946832921979631","0.200913488931788","0.318131014684458"
"82","tnf/stress related signaling","0.82146361102853","1.06252734196065","-0.836274164710142","0.20189933534077","-0.428152512591281"
"83","b cell survival pathway","0.521207421700881","-0.740351883413603","0.760898955619271","0.658366425493556","-0.678913497699222"
"84","the 41bb-dependent immune response","0.13315608434013","0.41977395559636","0.18957976762174","-0.124757276346651","-0.484596446871448"
"85","mcalpain and friends in cell motility","0.112722972557374","-0.658679893467474","0.216224207649694","1.33727881540797","-0.894823129590193"
"86","nf-kb signaling pathway","0.91729965774667","-0.784570613772766","0.863976241434071","-0.33982697734869","0.260421349687384"
"87","west nile virus","0.895764451361613","-1.21525","0.99375","-0.49625","0.717750000000001"
"88","agrin in postsynaptic differentiation","0.635424004230364","-1.21095729794073","0.418119487559039","0.120784535188623","0.672053275193071"
"89","rho cell motility signaling pathway","0.493365312756716","-2.40797014243973","1.38230516580604","1.42285781461171","-0.397192837978022"
"90","effects of calcineurin in keratinocyte differentiation","0.0986268884348334","-0.57838997715421","-0.0353137406347981","0.752070471308895","-0.138366753519885"
"91",NA,NA,NA,NA,NA,NA
"92",NA,NA,NA,NA,NA,NA
"93","tgf beta signaling pathway","0.114563645879955","-0.460316793012302","-0.285507569748352","1.47352128666424","-0.727696923903586"
"94","nfkb activation by nontypeable hemophilus influenzae","0.0584002375630587","-0.744493294547495","-0.503176035851128","0.638438651331155","0.609230679067467"
"95",NA,NA,NA,NA,NA,NA
"96","nfat and hypertrophy of the heart","0.734014653311599","0.832159174233659","-1.33811205478866","-0.432968789708042","0.938921670263047"
"97","chrebp regulation by carbohydrates and camp","0.697946365261501","-0.259","0.256","-0.435","0.438000000000001"
"98","il 6 signaling pathway","0.821176179550979","0.626002920212044","-1.04917775577098","-0.074921652211291","0.498096487770223"
"99","signaling pathway from g-protein families","0.0572359418992865","-0.647363337442091","-0.230958108304865","1.61561623791621","-0.737294792169252"
"100","thrombin signaling and protease-activated receptors","0.516076323570203","1.6945","-1.1505","-1.0485","0.5045"
"101","cyclins and cell cycle regulation","0.430404372582321","-0.272184276591235","-0.116298179378377","-0.432824860266994","0.821307316236609"
"102","growth hormone signaling pathway","0.313465873329738","-1.05141877244494","0.566201802567868","1.20108122990704","-0.715864260029965"
"103","gamma-aminobutyric acid receptor life cycle pathway","0.205154234693131","0.0747499999999999","0.050749999999999","0.33675","-0.462249999999999"
"104","map kinase inactivation of smrt corepressor","0.0799838080641796","0.306098477853493","0.063151153625693","-1.31954571928164","0.950296087802458"
"105","fas signaling pathway (cd95)","0.728526528873784","0.583416414025809","0.136651751497623","0.230177578971469","-0.950245744494903"
"106",NA,NA,NA,NA,NA,NA
"107","role of mal in rho-mediated activation of srf","0.404758909168737","2.4784012866285","-1.19532830066641","-1.8680386417409","0.584965655778819"
"108","d4gdi signaling pathway","0.719810147890276","-0.606455160090759","0.183275456677401","-0.0701809960205118","0.493360699433869"
"109","how progesterone initiates the oocyte maturation","0.626959693456929","-0.553109991087505","0.350083777700575","0.169601442596899","0.0334247707900327"
"110","e2f1 destruction pathway","0.0651238229407086","-0.149998629091215","0.10161695168413","0.51812561242171","-0.469743935014625"
"111",NA,NA,NA,NA,NA,NA
"112","multi-step regulation of transcription by pitx2","0.403962367092589","-0.721594786086639","-0.114384818319265","-1.57675045191581","2.41273005632171"
"113",NA,NA,NA,NA,NA,NA
"114","protein kinase a at the centrosome","0.404248677929725","0.816294535043328","-0.184919634550214","-0.401177399953984","-0.230197500539127"
"115",NA,NA,NA,NA,NA,NA
"116","no2-dependent il-12 pathway in nk cells","0.993335293098514","-0.396586552456465","0.569470593118387","-0.288836416175527","0.115952375513606"
"117","sprouty regulation of tyrosine kinase signals","0.116696233356059","-1.03022393740132","0.0849215940800248","1.52160681872422","-0.576304475402918"
"118","ras-independent pathway in nk cell-mediated cytotoxicity","0.314913516836655","0.138594634407979","-0.294513943872803","1.42114934407094","-1.26523003460612"
"119","deregulation of cdk5 in alzheimers disease","0.749613541506226","-0.653033491499789","0.166737183690078","-0.13458963663673","0.62088594444644"
"120","role of ppar-gamma coactivators in obesity and thermogenesis","0.930608212387746","-0.4305","0.4415","-0.387499999999999","0.3765"
"121","phosphoinositides and their downstream targets","0.521553849049278","-1.74708054675741","-0.666652332074042","-0.412504342749408","2.82623722158086"
"122","stress induction of hsp regulation","0.847033328021378","1.38052055086616","-1.11311426299399","0.36540338067049","-0.632809668542668"
"123",NA,NA,NA,NA,NA,NA
"124","fmlp induced chemokine gene expression in hmc-1 cells","0.135801663909323","-0.542200457866471","-0.426871389733235","1.6034722720111","-0.634400424411397"
"125","cbl mediated ligand-induced downregulation of egf receptors pathway","0.392602314508915","-0.8080699343387","0.162155298369196","0.398951928787816","0.246962707181692"
"126","skeletal muscle hypertrophy is regulated via akt-mtor pathway","0.059405472950534","0.0633743550140859","0.317926380066207","1.39936277846805","-1.78066351354834"
"127","mets affect on macrophage differentiation","0.75441694400524","-0.671423959159523","0.187327987067759","-0.138382023023008","0.622477995114773"
"128",NA,NA,NA,NA,NA,NA
"129","phosphorylation of mek1 by cdk5/p35 down regulates the map kinase pathway","0.0697883150719449","0.772853152558497","-0.0554143142198957","-1.44319204460669","0.725753206268092"
"130",NA,NA,NA,NA,NA,NA
"131","pertussis toxin-insensitive ccr5 signaling in macrophage","0.0346270976490735","-0.843482001601186","-0.167155387754079","1.27894565848189","-0.268308269126621"
"132",NA,NA,NA,NA,NA,NA
"133","©¬-arrestins in gpcr desensitization","0.552859840377077","-0.25229161123539","-0.0384336129416205","-0.367403156969229","0.658128381146239"
"134",NA,NA,NA,NA,NA,NA
"135","trka receptor signaling pathway","0.575840971219988","-0.864001399592489","1.03920319536369","0.731424548013063","-0.906626343784262"
"136","insulin signaling pathway","0.759456050704276","-0.929607842336798","1.1951331024508","0.230710990159582","-0.496236250273583"
"137","il 3 signaling pathway","0.877270581724542","-0.56347960824215","1.16249773590235","-0.042491620606907","-0.556526507053291"
"138",NA,NA,NA,NA,NA,NA
"139","role of ©¬-arrestins in the activation and targeting of map kinases","0.104498991577284","0.497580599025432","0.277864926871476","-1.54773927969726","0.772293753800356"
"140","t cell receptor signaling pathway","0.117496817437695","-0.107472787745965","0.0456275923483467","1.66493677994962","-1.603091584552"
"141","ifn alpha signaling pathway","0.818853620807939","-0.616493155981256","0.553787975404355","-0.0887930552110937","0.151498235787998"
"142","the igf-1 receptor and longevity","0.702395569963902","-0.848949141371238","1.25979373851493","0.497434879243899","-0.908279476387591"
"143","double stranded rna induced gene expression","0.801255054042975","-0.0624967119568718","-0.661689335402051","0.168541455930814","0.555644591428105"
"144","rb tumor suppressor/checkpoint signaling in response to dna damage","0.280030993415426","0.0885680999977764","-0.30879786279201","-0.466437702910781","0.686667465705017"
"145",NA,NA,NA,NA,NA,NA
"146","roles of ©¬ arrestin dependent recruitment of src kinases in gpcr signaling","0.104498991577284","0.497580599025432","0.277864926871476","-1.54773927969726","0.772293753800356"
"147","bcr signaling pathway","0.941123880905889","-1.32625265201219","-0.711407010556181","-0.877676334280092","2.91533599684846"
"148","rac1 cell motility signaling pathway","0.487075569433928","-2.47372305954127","1.35278829817749","1.44419421956543","-0.323259458201647"
"149",NA,NA,NA,NA,NA,NA
"150","overview of telomerase protein component gene htert transcriptional regulation","0.291176046547975","-0.58139296192897","-0.277191535817362","-1.52926040280531","2.38784490055164"
"151","regulation of cell cycle progression by plk3","0.883765033345268","-1.34883931739835","1.08671952973303","-0.506643357707258","0.768763145372575"
"152","bone remodeling","0.887617146166473","-0.28425","-0.0352499999999996","-0.155250000000001","0.47475"
"153","calcium signaling by hbx of hepatitis b virus","0.47187951784651","-1.92083917501238","1.32192951446703","1.44296179731524","-0.844052136769895"
"154","erk1/erk2 mapk signaling pathway","0.353628169779783","-0.0749893339708618","-0.928941800223789","1.95744813346644","-0.953516999271784"
"155",NA,NA,NA,NA,NA,NA
"156","role of erbb2 in signal transduction and oncology","0.244494202657493","-0.920240914841445","0.568203602084977","1.4586396978643","-1.10660238510784"
"157","cdk regulation of dna replication","0.0814229712279324","0.29425","0.00724999999999909","-0.447750000000001","0.14625"
"158",NA,NA,NA,NA,NA,NA
"159","keratinocyte differentiation","0.0937153123960139","-0.364897411918296","-0.126366721212626","1.52369173654696","-1.03242760341604"
"160","ctcf: first multivalent nuclear factor","0.835441226689651","1.00512775812363","-1.27595128791353","0.0859127726833522","0.184910757106543"
"161",NA,NA,NA,NA,NA,NA
"162","mapkinase signaling pathway","0.123753902676596","-0.70808700572488","-0.503180931303282","2.03961381542904","-0.828345878400875"
"163",NA,NA,NA,NA,NA,NA
"164","toll-like receptor pathway","0.901817824952298","-1.07009567420206","0.81780403417629","-0.464567338977632","0.716858979003402"
"165","bioactive peptide induced signaling pathway","0.600003367216556","-1.77327564056477","1.51979688956644","0.936120421005205","-0.682641670006867"
"166","role of erk5 in neuronal survival pathway","0.0602701189796983","-1.09469248396565","0.062085936433148","2.11534119851774","-1.08273465098523"
"167",NA,NA,NA,NA,NA,NA
"168","control of gene expression by vitamin d receptor","0.401380420621691","-0.71589967592336","-0.112973093069141","-1.57973506415235","2.40860783314485"
"169",NA,NA,NA,NA,NA,NA
"170","btg family proteins and cell cycle regulation","0.93370850522932","-0.420200791376224","-0.0592673435771682","-0.317744716472826","0.797212851426223"
"171",NA,NA,NA,NA,NA,NA
"172",NA,NA,NA,NA,NA,NA
"173","erk and pi-3 kinase are necessary for collagen binding in corneal epithelia","0.0895397586443343","-0.416730459232027","-0.179058505930905","1.37501202740071","-0.77922306223778"
"174","the co-stimulatory signal during t-cell activation","0.582323074806021","-0.414222695004691","-0.0344542897085114","-0.588892249509462","1.03756923422267"
"175",NA,NA,NA,NA,NA,NA
"176",NA,NA,NA,NA,NA,NA
"177","ceramide signaling pathway","0.131608055408331","-0.44286483414289","-0.322529634035752","1.52933454772022","-0.763940079541579"
"178","epo signaling pathway","0.810979182423692","-0.655111393199796","1.11615269466281","0.120273844218697","-0.581315145681714"
"179",NA,NA,NA,NA,NA,NA
"180","hypoxia-inducible factor in the cardivascular system","0.810175560279615","-0.599106858850198","0.423751482184704","-0.109075235919273","0.284430612584768"
"181","links between pyk2 and map kinases","0.424536524468275","-2.06995729021288","1.22165373869917","1.66008753162428","-0.811783980110566"
"182",NA,NA,NA,NA,NA,NA
"183","nerve growth factor pathway (ngf)","0.101213571492777","-0.768828061607088","0.199632438261337","1.53118348829861","-0.961987864952857"
"184",NA,NA,NA,NA,NA,NA
"185","actions of nitric oxide in the heart","0.343609691470603","-0.773585407578315","0.527012186768704","0.920751480138603","-0.674178259328988"
"186",NA,NA,NA,NA,NA,NA
"187","fosb gene expression and drug abuse","0.993670996789875","-0.674999999999999","1.342","-0.500999999999999","-0.166"
"188",NA,NA,NA,NA,NA,NA
"189","il12 and stat4 dependent signaling pathway in th1 development","0.877071962518643","0.407345089582835","-0.745195131626074","0.502535812840226","-0.164685770796988"
"190",NA,NA,NA,NA,NA,NA
"191","regulation of eif2","0.623253772752625","-0.4655","0.1395","0.0444999999999993","0.281499999999999"
"192",NA,NA,NA,NA,NA,NA
"193",NA,NA,NA,NA,NA,NA
"194",NA,NA,NA,NA,NA,NA
"195",NA,NA,NA,NA,NA,NA
"196",NA,NA,NA,NA,NA,NA
"197",NA,NA,NA,NA,NA,NA
"198","tnfr1 signaling pathway","0.740651273311566","-0.552682860035454","0.118306720705787","-0.11373563397549","0.548111773305158"
"199",NA,NA,NA,NA,NA,NA
"200",NA,NA,NA,NA,NA,NA
"201","gata3 participate in activating the th2 cytokine genes expression","0.0219022418890164","-0.788970081131181","-0.22473115860755","1.09997604787874","-0.0862748081400116"
"202","regulation of splicing through sam68","0.0550728690199825","0.689212892765499","0.279166372616193","-1.50844160095854","0.540062335576851"
"203","mechanisms of transcriptional repression by dna methylation","0.420400102021855","-0.749629244364732","-0.114650008781519","-1.5547653106907","2.41904456383696"
"204","role of pi3k subunit p85 in regulation of actin organization and cell migration","0.951051986778035","-0.27225","-0.0802499999999995","-0.198249999999998","0.550750000000001"
"205","telomeres telomerase cellular aging and immortality","0.679665503678186","0.360542638496832","-0.464319515546072","-0.201155729835605","0.304932606884845"
"206","role of brca1 brca2 and atr in cancer susceptibility","0.947851421317277","-1.33675776234599","1.02641198109012","-0.744923683915254","1.05526946517113"
"207","cyclin e destruction pathway","0.0651238229407086","-0.149998629091215","0.10161695168413","0.51812561242171","-0.469743935014625"
"208","influence of ras and rho proteins on g1 to s transition","0.0447542140269763","-0.584308542612551","0.188228883355081","1.66687728384012","-1.27079762458265"
"209","hypoxia and p53 in the cardiovascular system","0.759229881696045","-0.46325","0.459750000000001","0.0507500000000007","-0.04725"
"210","human cytomegalovirus and map kinase pathways","0.000832480321021433","-0.5973223698706","0.0179178138975747","1.63421946097586","-1.05481490500283"
"211","repression of pain sensation by the transcriptional regulator dream","0.759831682457061","-0.614151449360554","0.174899602588217","-0.132482305611397","0.571734152383734"
"212","role of egf receptor transactivation by gpcrs in cardiac hypertrophy","0.0284499685254292","-0.922535389218153","-0.24238906341071","2.05496176152107","-0.890037308892207"
"213","aspirin blocks signaling pathway involved in platelet activation","0.0477112126735929","-0.548266084379006","-0.150537159311048","1.44504357054025","-0.7462403268502"
"214",NA,NA,NA,NA,NA,NA
"215","chaperones modulate interferon signaling pathway","0.870077682884395","-0.442839575126208","0.715789794972292","-0.0641402245647104","-0.208809995281373"
"216","egf signaling pathway","0.0129606396484786","0.614828583957118","-0.00787973489147836","-1.51009024290625","0.903141393840612"
"217","trefoil factors initiate mucosal healing","0.408866052087455","-0.311659929036418","0.682697254259663","-1.92792669904502","1.55688937382178"
"218","il 2 signaling pathway","0.0261313417734117","-0.266454567305224","-0.43124471054674","-0.712878486404487","1.41057776425645"
"219","cell cycle: g2/m checkpoint","0.868771962566163","1.07745772650494","-1.05639749692322","1.15909672031185","-1.18015694989356"
"220","regulation of transcriptional activity by pml","0.827769049372643","-0.478288824763163","0.0891424421695878","-0.186476603123999","0.575622985717578"
"221","cell to cell adhesion signaling","0.627397125338758","0.881844332935258","-0.527344965278665","-0.249222285084292","-0.105277082572302"
"222","generation of amyloid b-peptide by ps1","0.998064901737782","-0.795","0.766999999999999","-0.557","0.584999999999999"
"223",NA,NA,NA,NA,NA,NA
"224","igf-1 signaling pathway","0.442882789921734","-0.941398091764485","0.876389472348478","1.00909096515778","-0.94408234574177"
"225",NA,NA,NA,NA,NA,NA
"226",NA,NA,NA,NA,NA,NA
"227","regulation of pgc-1a","0.690715663582808","-0.47775","0.318249999999999","0.0762499999999999","0.0832499999999996"
"228",NA,NA,NA,NA,NA,NA
"229","caspase cascade in apoptosis","0.844140351439871","-1.52540993637323","1.06103634508258","-0.436822873065257","0.901196464355903"
"230","wnt signaling pathway","0.348681885797637","-0.694773110996531","-0.268700513740594","-1.52029897650211","2.48377260123923"
"231","brca1 dependent ub ligase activity","0.963907900781444","-1.218","0.948999999999998","-0.729000000000001","0.997999999999999"
"232","transcription factor creb and its extracellular signals","0.18465601838267","0.511215174814701","-0.472914903963428","-1.27939521179396","1.24109494094268"
"233","the prc2 complex sets long-term gene silencing through modification of histone tails","0.420400102021855","-0.749629244364732","-0.114650008781519","-1.5547653106907","2.41904456383696"
"234","regulation of ck1/cdk5 by type 1 glutamate receptors","0.992542230347605","-0.748510550796387","1.32937074184769","-0.507488335560723","-0.073371855490576"
"235","tumor suppressor arf inhibits ribosomal biogenesis","0.84160621752883","-1.55814367301483","2.60269815241897","0.0185643830173988","-1.06311886242154"
"236",NA,NA,NA,NA,NA,NA
"237","ucalpain and friends in cell spread","0.514118006466163","0.956550231199014","-0.0438384542678958","-0.10364398588089","-0.809067791050228"
"238","sumoylation by ranbp2 regulates transcriptional repression","0.338183784893213","-0.631408124723783","-0.209836680994969","-1.53596271628245","2.3772075220012"
"239",NA,NA,NA,NA,NA,NA
"240","inactivation of gsk3 by akt causes accumulation of b-catenin in alveolar macrophages","0.356468629600726","-0.251110433015223","0.514798241032204","0.678218610722022","-0.941906418739004"
"241",NA,NA,NA,NA,NA,NA
"242",NA,NA,NA,NA,NA,NA
"243","erythropoietin mediated neuroprotection through nf-kb","0.499134493867281","0.273728054147853","0.640269043239979","-0.252876205239348","-0.661120892148481"
"244","estrogen responsive protein efp controls cell cycle and breast tumors growth","0.759229881696045","-0.46325","0.459750000000001","0.0507500000000007","-0.04725"
"245","regulation of p27 phosphorylation during cell cycle progression","0.0651238229407086","-0.149998629091215","0.10161695168413","0.51812561242171","-0.469743935014625"
"246","apoptotic signaling in response to dna damage","0.882962593790431","-1.36630183494051","1.02445643550813","-0.524805754918297","0.866651154350674"
"247","lissencephaly gene (lis1) in neuronal migration and development","0.834014991290453","1.38375","-2.30125","-0.0672499999999996","0.98475"
