,Proliferation_1,Proliferation_6,Proliferation_24,Quiescence_1,Quiescence_6,Quiescence_24,Quiescence_96,Senescence_1,Senescence_6,Senescence_24,Senescence_96
MSK1 (Phospho-Ser376),1.5502287448222354,0.9983365776541535,1.148887840086316,1.831338384519494,1.9353864705898949,2.217343838062169,2.242792421025106,1.2060692787360399,0.868776368356549,1.2219165130117755,0.9852238129885871
Paxillin (Phospho-Tyr31),1.12588035610933,0.9179234584200814,1.0979237106852273,1.55342531850194,1.1632630972463502,1.270333350129868,1.368115698195845,0.8397655437728807,0.7112300799535288,0.9152546758560227,0.791606970221181
Ezrin (Phospho-Thr566),1.003549394018946,0.933068937769581,0.9322888582716976,1.8832919567383593,1.9944761371643513,1.6630570696990374,1.677544265166725,0.8837550203995175,0.7032770921925403,0.6298096481117363,0.7202687290008313
Rac1/cdc42 (Phospho-Ser71),1.190713859024969,0.9879482693059766,1.2351511402682813,1.0935447141661139,0.9592650289049928,1.0609907634365245,0.9611701762430063,0.9492566112974175,0.9482584667471433,1.0748108273074541,0.7894834100139604
Raf1 (Phospho-Ser338),1.2819671054791373,0.9883505653820956,1.2121518003725302,1.5512650258372152,1.401575150809376,1.3779686885738733,0.837345972862456,1.1352193810116813,0.7831396064700479,0.9543275141381854,0.9831408647657501
MEK1 (Phospho-Ser217),1.2040425452011467,0.851068355181939,1.001445697500628,1.4152490416764694,1.031428292829388,0.9845302795601579,1.1607554062371856,0.8363914269150431,0.60058132872722,0.88226044629184,0.8422958897208296
p21Cip1 (Phospho-Thr145),1.0127916876822471,0.8643736627971507,1.0023265499512968,1.103386146163336,0.9850438765528359,0.9777680640306271,0.8594762208204079,1.058404664187468,0.7961189987263693,1.2823162521889488,0.9225074074365974
p27Kip1 (Phospho-Ser10),0.9596038896995083,0.8967808504422523,0.9458793516068098,0.952566981882395,0.7431037300019312,0.7052291908131905,0.6935659303673757,0.8122901680989374,0.6619046212046885,0.8171551650896994,0.8036611087944888
p27Kip1 (Phospho-Thr187),1.1202017557236532,1.064656711127088,1.0615915744379392,2.219338233032625,1.39718405786095,1.4922109824539358,1.8723739669210628,1.151421670676481,0.8314943131264179,1.0502250662672672,0.9577049414510972
Histone H3.1 (Phospho-Ser10),1.194990464252881,1.015249847406999,1.034337911769727,1.6981374586081373,1.5692470970202133,1.7240758661721776,1.4973585957887343,0.9539911359069178,0.7080989614110188,0.88407161703219,0.7696859232425932
ASK1 (Phospho-Ser83),0.8589181111028938,0.6896269408550136,0.5552976336475981,0.6033412197914197,0.4347772732256222,0.445130734055127,0.4567676823138086,0.8925671705242951,0.47964337939929813,0.5091475257709711,0.8470918089363215
NFkB-p105/p50 (Ab-893),1.286086075595612,1.252060980784385,1.1270215715362726,1.8969819443834288,1.0137073187920644,1.0404547467887197,1.7425110421130885,0.9429491244329542,1.2447026719316159,1.102343341182627,1.3164281913321112
NFkB-p105/p50 (Ab-907),0.9400325621852511,0.9302937575168386,0.9226499419315037,1.5255443465870728,1.17140435775148,1.1079950276077248,1.605058594699987,0.8381786478699379,0.8802355529413265,0.910920514710024,1.0738988196044794
Rel (Ab-503),1.114904232724292,1.0252008853571035,1.2030383575870378,1.16535429631579,0.9944302795195622,1.0110722503789227,1.1269548468026223,0.7478803207193269,0.8171171792370638,1.089772668149478,1.2050959476678478
c-Jun (Ab-91),1.1022828750028622,1.0665365436954921,1.2793539799732727,1.5406802355436748,1.3262144069721336,1.2488911111469538,1.465094281032481,0.9828255969477199,1.0305543573003029,1.1380579017321215,1.1112492652710584
c-Jun (Ab-93),1.304996023314829,0.9346039664243811,1.0970050017717063,0.7648509402898925,0.5757390590457996,0.6012356685292322,0.5615121218761264,0.998185506351854,0.8192673247205872,0.7075201861383985,0.8893452638563312
c-Jun (Ab-170),1.2555996859557566,1.072868060336506,1.344550116500153,1.381864996361313,1.4538205647082405,1.4762487098119355,1.3146126765189983,0.9274011136590802,1.4353195339602967,1.528536347127449,1.2293716816150666
c-Jun (Ab-239),0.9835751386085454,0.9892676626136259,1.1176839890368315,1.3573306597644939,1.3585436269439055,1.3416992126270912,1.3094631193722366,0.919951783173958,0.9694681301281362,0.9907633034773445,0.9944425500688859
c-Jun (Ab-243),1.1535362741061561,0.9149387271891083,0.9157132054239068,1.7759276955874508,1.4281939717237917,1.5394316759995783,1.8545551912710958,0.7819038454387466,0.8600942822605014,0.855453587733573,0.8400451167304177
JunB (Ab-79),1.1068420128365632,0.9313579127408914,0.8649089031637245,1.1478887621092075,0.895873233252986,1.9625694829629572,0.970432430068587,0.9078067384979243,0.8724427334200623,0.992274346068989,0.9245247139174887
JunB (Ab-259),1.1251391578611798,0.8498687295349291,1.1142844785392128,0.9062926731872106,0.9050084052621351,0.8989661309302257,1.0821493410607395,1.1127630111222848,0.8819226432513895,0.9594601025578358,0.788922067176473
JunD (Ab-255),1.0450678563073912,0.8500657002676605,1.2001104059521344,0.945253601845758,0.8762610498515239,0.8270243485808846,0.7126933311702194,0.9906232196653985,0.7902630176111618,0.876849001390157,0.6307119349175175
ATF2 (Ab-62/44),0.766804902737999,0.5273955685480108,0.4992442583120758,0.37079025205213223,0.3530257834254452,0.33672152737744243,0.4133457875140252,0.8372773773266725,0.517460601166513,0.4942781332017575,0.6333732556511348
ATF2 (Ab-69/51),1.0302822117678843,0.8534917766807587,0.9307286621019166,1.0609482803232424,1.0186020564879923,0.8846352426061531,1.0832546566690513,1.0625620169250323,0.7738457515057046,0.911593304530264,0.7448674338902872
ATF2 (Ab-71/53),0.9368765030573274,0.7241474388471343,0.8777834142389817,0.9223359786757133,0.8372910605450885,0.7620589217835463,0.9054068849389545,0.9204142713191102,0.7617386046638793,1.0030767907059839,0.7252749014265347
ATF2 (Ab-73/55),0.9651873141477858,0.7018720185435428,0.9054332689341935,0.9735052661599525,1.0364534279091975,0.8760036140863318,0.8766868416264476,1.1244295527788546,0.8431541007021859,0.9184110287950796,0.7161844083916672
ATF2 (Ab-112/94),0.8994995594420092,0.6249739021225202,0.85767931517959,0.7847805912149577,0.8494570818976677,0.7458808833347242,0.779531354277381,0.7883557973312011,0.6989569820325947,0.855483264127662,0.6709310407128295
Myc (Ab-58),1.0029232708718148,0.8414991110234249,0.8290924669344345,3.1135523478321945,2.7332361271612333,2.511623806004333,1.6957342160834428,0.9594500371834876,0.7310625949907978,0.8096595153434728,0.8261045957440104
Myc (Ab-358),0.99868086887575,1.0501635886972616,0.8105994492152246,0.5054284484930448,0.3892191842373792,0.4261175306515521,0.38333694504402244,0.7706700603696162,0.5300079916414732,0.49820842295559287,0.8027763120116735
Myc (Ab-373),1.0881863944949892,0.8069091603515492,0.9559486895392417,0.8215283914832655,0.6999138839463519,0.6955264398335195,0.667967551146471,1.1071408072360045,0.8308774823461066,0.87772397094431,0.8181104551327129
FAK (Ab-397),1.1361800180177388,0.9746251774009866,1.5082237682710808,1.9817850400908195,1.2011061027294214,1.0589267811229732,1.4886190504999472,1.0410670859074418,0.9916643947713932,0.9377033459606426,0.876637729772324
Pyk2 (Ab-402),1.2313552851098548,0.9285255668540676,1.2040269782022581,1.597387179905971,1.2535466433608857,1.087736377334301,2.449262853283197,0.8854947013024315,1.1107264423182068,0.9380569646284617,1.0007481695019775
NFkB-p65 (Ab-529),1.0384386600813225,0.8826779153526872,0.8985650995948632,0.7935301216691442,0.5391424882950306,0.6286522635576652,0.7348636906827436,0.7971560100376115,0.7045374454043548,0.6317946357578281,0.8904328624049717
Catenin beta (Ab-37),0.9191881443845055,0.6942089110221369,0.744718714982577,0.6230054721008124,0.4838346860976484,0.5222387933839399,0.5932498229500891,0.7520184692276513,0.6081335854650257,0.5007536767623069,0.6530839568318663
EGFR (Ab-1172),1.0697813616218474,0.7702851396243722,0.8338966016607966,0.966892504194323,0.9392920918947999,0.8377811535787634,1.007245190180972,0.6515098474116297,0.6096631382655449,0.5771768808383632,0.8361434316436412
mTOR (Ab-2448),1.0453521687397354,0.970906954180844,1.1292011265969548,1.0482861981427622,0.8586389501447793,0.9674339839207311,1.0383204521032436,0.9644985340038137,1.1519274499592258,1.0221759815329179,0.9338485331829712
4E-BP1 (Ab-36),1.0392344880844973,0.933022713654285,1.0655914923120542,1.0444233910548857,0.8432654996291873,0.8312281833540388,1.0959089408499572,0.9791332771316459,0.9970265697192491,1.06579029282262,0.9480899755851443
4E-BP1 (Ab-45),1.2168816196731078,1.010239656153397,0.9256939953547588,1.2465903854633615,1.000408227182172,1.1007290135220091,1.4146750357240068,1.011461060874755,0.7807050457141474,0.8415792862878416,0.7605068346859476
Stathmin 1 (Ab-24),1.1083074285860486,0.9420391537562649,1.2798097468783616,0.7747800337145659,0.8366276449351169,0.9897677813522208,0.7579873785063994,1.2328632543517286,1.2382175113408043,1.2295819987954941,0.9054132635938613
Stathmin 1 (Ab-37),1.076123176162102,0.8371304058994029,1.0611435897105017,0.9632979405354375,0.8915402377872111,0.9125933704354324,1.0928545993111898,1.0375402294960225,0.9481666325820645,0.9459762859225324,0.7132012327191858
PDGFR beta (Ab-751),1.0043560951229848,0.7724018796120874,0.8658260890209439,0.6824929397282097,0.6173435907827317,0.6582333538372358,0.6651821466621162,0.7848485707944188,0.8410150282599,0.6799929655900112,0.9640066493467825
Met (Ab-1234),1.1759302796438333,0.7855983712780756,1.0799327967236854,1.3753553067272857,1.343995056569907,1.2158112670140437,1.1523596045286035,0.9405895650907212,0.9048602921235901,1.1042068229033586,0.7853868114515152
EGFR (Ab-1197),1.2228678709126386,0.9000549945413256,1.0668730533411592,1.4411113103291815,1.1686929806400865,1.2540452309080707,1.3943358538261719,0.9704028429872115,0.9935084931132202,1.250388185091681,0.8775048499296707
EGFR (Ab-869),1.1765148795601792,0.7618041681999786,0.6912134366864242,0.5380873283419738,0.33297511835693694,0.4508046870774462,0.32143548149971063,0.48714464035989946,0.5858480593773109,0.5263651420847012,0.6064305562537898
IRS-1 (Ab-636),0.9309984635091406,0.6419770023197225,0.8676764865148353,0.8154777407383353,0.7047154850520837,0.771635843235909,0.6523143078603624,0.8550076160754575,0.7667743244625936,0.8595176787010232,0.7470468653835582
IRS-1 (Ab-639),0.5545303410347735,0.7858631656314002,0.6743132892917757,0.5082677992775845,0.381660218541871,0.3817857376879831,0.3551307612915827,0.8307377949347343,0.5746465813153931,0.4348469356762265,0.5435707054497017
S6 Ribosomal Protein (Ab-235),1.0099833887184766,0.6712114119989854,1.0431798068672307,0.8407903826170557,0.9872975566448791,0.9166763226321222,0.7433685253887998,1.1535763256175682,0.8405569784694413,0.8898897962375443,0.6635917079256423
eIF4E (Ab-209),1.5110105389926227,1.3801518632229066,2.0785273276752867,1.6695663599465431,1.4015049786142157,1.5660256124700034,1.3575275833840548,1.9322731469720826,1.3388172395681892,1.3467589041166415,1.0488758938051996
Stathmin 1 (Ab-15),1.1264198957790421,1.0857268820177113,1.0199854800315966,1.2089085155360746,1.0618360545289371,0.9750536914411372,1.0106032630712445,1.1946696598087094,0.8455615657834337,0.9293273801096257,0.7257130102711262
DYN1 (Phospho-Ser774),1.0771134663440813,1.783986729211605,0.9044069647240172,2.0071592815113903,0.8247539296249559,0.8773374656712303,1.9936996522263783,0.9651991688757054,0.8793803152199695,1.0194867132492227,1.3433859983765686
E2F1 (Phospho-Thr433),0.862766051268307,0.9909774951630549,1.2241060432754352,1.8138797286076123,1.1885664705892547,1.88202070419433,1.4043789927069361,0.8972053342459904,0.9272444235942685,0.9146383963421434,0.7961913088486593
FAK (Phospho-Tyr576),1.1814915321979491,1.0480223306555259,1.1183128408839544,1.1004355402434263,1.0612884939555685,1.157873950650111,1.1486908174225883,1.0805614468166151,1.091564814861664,1.0477391989974103,1.0908484473750377
Fos (Phospho-Ser362),1.0463712938424594,1.0384006194265594,1.3338870320710863,0.8920360754537702,0.9752422917038658,1.0570963493425565,0.8428101838118424,0.908474956389759,1.0419051428048143,0.8671642691946018,1.0621320126389986
GRF-1 (Phospho-Tyr1105),1.3840828730160413,0.9991083009079118,1.0471768355166928,1.4789769936912092,1.0040889006133351,1.0944279931589207,1.2870164114293805,0.9321681565500174,1.0428431499363984,1.048658915171127,0.8326429534898326
HDAC5 (Phospho-Ser259),1.1244509015537263,0.8434732796674345,1.0745315952763088,0.9728445817907931,0.852079717134964,0.93327074570946,0.9238949873909637,0.7116387530617593,0.8849247728354033,0.7414261888176126,0.7424607881409244
HSL (Phospho-Ser552/563),0.9253425480574057,0.9764804999760492,0.9654802606267264,1.1681218768910528,0.875207544264735,0.951614434513256,1.024274275461258,0.8610554129194777,1.042064670915561,1.0415779839945514,0.8040138739889275
IkB-beta (Phospho-Thr19),1.0974871329094762,0.8198697482152348,0.9857225341722587,1.1196821132391148,1.4199207562778822,1.5276613830991925,1.360986333642052,1.0558765826835883,0.8868237420923206,0.999033220486943,0.8363315085663009
IKK-alpha/beta (Phospho-Ser180/181),1.037518339970656,0.7255106989149541,0.9803861961623579,0.8423757852655623,0.9337890693822897,0.8581869186475712,0.8188656142038744,0.935320228281547,0.921215516540314,0.9457989926739926,0.8033761012239103
IKK-beta (Phospho-Tyr188),1.0565338538262767,0.675934285938604,1.2633133859792596,1.2329802053017676,1.265639975456099,1.9477272807756871,1.460071451197741,0.9499183371668847,0.7952293930316257,0.8675881561111531,0.7371919414812903
IKK-gamma (Phospho-Ser31),1.0452455621084484,0.8463484416916773,1.3230087100427534,1.150409238617594,0.8056619825088005,1.4493173505233043,1.0625217403296714,1.216968313030815,1.0776098581430715,0.9825726112547446,0.794889272402941
IRS-1 (Phospho-Ser1101),1.114513568803212,0.6583482468350235,1.2021888600967376,0.9705001681282256,0.705194343718025,0.9324717025131396,0.8012198944812526,0.9933684566105049,0.8159812754764291,1.2995402600292454,0.9056836222316406
IRS-1 (Phospho-Ser612),1.2436069827324456,1.0446566744100383,0.9563247809673444,1.6130538596510076,1.2198258745880712,1.1176741821777667,0.8660854369794704,0.9708297735079244,0.827235709818456,0.8607309602567511,0.8314599367513134
AKT1S1 (Phospho-Thr246),0.9502816327294413,0.7075345168488245,0.8022104833177205,0.6742979612042702,0.6134498138182516,0.7018022969586131,0.5191150201217438,0.8514888079293016,0.7288643645043323,0.6581455551763853,0.6983683222291049
Arrestin-1 (Phospho-Ser412),1.06436128714888,0.7127348366882622,0.8059625420333036,1.1282692380497463,0.801003006305294,0.9038236114231879,0.8766520918812858,1.0525242533492294,0.7461748123710903,1.0895207871583048,0.883054588582722
BCL-2 (Phospho-Ser87),1.0799273387829247,0.7177323290633533,0.7189818320846414,1.217111816503526,0.9676037882581043,0.9630853010757487,0.8726416965241878,0.9582988010794709,0.4827800982901663,0.795280612244898,0.6477217882487531
BID (Phospho-Ser78),1.067365554948714,0.5916229414042501,0.8844303760953502,0.7992710651234419,0.5980202460567156,0.6876187307859213,0.5455271543864554,1.1215547422375467,0.7802370844289317,0.9679493591133779,0.6024940929673569
CD3Z (Phospho-Tyr142),1.0264952868085646,0.7989814417106778,0.8788553425208715,0.8271564061772573,0.5960447852854227,0.6819290673160306,0.5801028481332366,1.2101832047222756,0.749693864985165,0.8479676701502324,0.6657216939267424
CDK1/CDC2 (Phospho-Thr14),1.059649859280751,0.8215518667683802,0.8555913125979446,1.5274503276528018,0.922862023402581,1.2088682114912517,1.0814275693067203,1.0688969817119207,0.6096276813010598,1.076335301617124,0.8488520410465771
FAK (Phospho-Ser910),0.9183343490026593,0.46905924548406625,0.39876540851929476,0.5726437628736571,0.45078410291255044,0.743623223087892,0.46090542797891415,0.5529804239281574,0.356637376315733,0.615010825988493,0.4165151781603631
FosB (Phospho-Ser27),0.9677473936464884,1.0047960965722127,0.8891220386593957,1.4146995513668887,0.8258492381330858,0.9044465476659245,1.5049557199065078,0.8508667896784445,0.7615389029452331,0.7637440038112762,0.913948261439258
GRK1 (Phospho-Ser21),1.1039429395736495,1.0824452282524872,1.2514772241204704,1.3763258275637755,1.1572408082876675,1.181705276771326,1.3462620047243663,0.802050871654363,0.941630007833254,0.824193313689112,0.9273820631599715
HDAC3 (Phospho-Ser424),1.0964465084691963,0.8308555870177301,0.6883369008341131,1.1138524103975802,0.7638683240053865,0.7351254100550337,0.9647448071713621,0.7495231250272446,0.6137681740827926,0.7482824021921671,0.6332198290772707
HDAC6 (Phospho-Ser22),0.7249641556719689,0.3909273144800111,0.5062831572474317,0.7453518948611453,0.6355361499232213,0.8284249116950094,0.632626888956463,0.8453554084793853,0.8109393522673896,0.6647859437667222,0.8053477902252547
HER3/ErbB3 (Phospho-Tyr1222),1.0637537364268574,0.9265231907836702,1.0462109111414157,1.2745914914292045,1.0065589083897961,1.079688081903343,1.3829861140573425,0.8535092845853168,1.0114798087560553,1.105898282820591,0.9789801831541751
HER3/ErbB3 (Phospho-Tyr1289),1.0631657171166708,0.8091912028082239,0.9026815738798033,0.8802935119325752,0.7358791765571426,0.8644506485197463,0.7783692525022825,0.7986549067081724,0.8568001167554791,0.860479797979798,0.92066708592458
HER4/ErbB4 (Phospho-Tyr1284),1.0792663040619443,1.2832975598933043,0.8007810647709477,1.3332701225334005,0.8261859842253795,1.1797424705294186,1.2515548615605465,0.737157750474174,0.815266338583618,1.0188123549092938,0.8855477053017405
PKA-R2B (Phospho-Ser113),1.0681254043087056,0.7090072622752861,0.8425424535490166,1.3493830863350438,1.381608867738608,1.3834206147557961,1.2442817207291585,0.9443558026121905,0.7788817694816308,0.9831651579246807,0.8084582487737711
Smad1 (Phospho-Ser187),0.9665977637884055,0.8440667373169206,1.0046115102423496,1.0762323007542487,1.2218238109529753,0.8992984313985043,1.188959244084609,0.828941901908906,0.8897143111752007,0.8840605207600283,0.759031514219831
Smad2 (Phospho-Ser250),1.03615080555782,0.763694203297654,0.9660202214779294,1.0120614900060745,0.7166511201509961,0.9340511990968746,0.7792062572442751,1.0587628412406702,0.9048728634073936,1.3052971427272373,0.919963882260671
Smad2 (Phospho-Thr220),1.2518124444008603,0.8909004722055096,1.147949418363192,1.0473633135086966,0.8175584411913984,0.9014698843927784,0.7908501412493368,1.0236578841410833,1.0358903681863245,1.248286750432821,0.9102450359521743
Smad2/3 (Phospho-Thr8),0.8254722879080693,0.6944824135692539,0.6722396626188543,0.570457535907738,0.41294514480133837,0.46244673070256287,0.3899235649009624,0.5866161143530766,0.5343376106302308,0.6286330267239055,0.6738716744490006
Smad3 (Phospho-Thr179),1.1502190758389632,0.8306536070776768,0.8709130805943196,1.176839233087897,1.0207120804532108,1.2104570056582413,1.0414647478173527,0.9787229688088499,0.7652778097961209,0.9851589972272095,0.7397305000238072
Smad3 (Phospho-Ser204),0.9727392654126197,0.7911412453001118,1.0678510191462613,0.9863948094230082,0.8526031576576236,0.9443802458425452,0.9708635560472384,1.125782837987903,0.8713416104744198,1.17771776531068,0.7765353136471447
Smad3 (Phospho-Ser208),1.0281501722765654,0.8418892960211258,1.106044316524948,1.047138484410974,0.8304374299633052,0.8867685651723703,0.8070767221882945,1.349543599808619,0.9130603745567171,1.3444435814287656,0.9798508210400987
Smad3 (Phospho-Ser213),1.0723484653745308,0.8113765109951379,0.6816701364241017,1.480264646617027,0.6414143596746731,0.8916452395610762,1.0395915346412519,1.5261770019502037,1.287292021746984,0.9219532152483635,1.7257298449668612
STAT5A (Phospho-Ser725),1.1914061689151882,1.066756354703579,1.1632926548668445,0.9967459645058079,0.8845069256015189,0.9169843709941716,0.8992712801695177,1.2039465230411903,1.0385753047485646,1.2859073289041365,1.0634424275735856
Calsenilin/KCNIP3 (Phospho-Ser63),1.644544727909123,1.4905621819737211,0.6264366633123803,0.9662155641441383,0.7988174900750998,0.9192201143768595,0.9184035452743191,0.9194673430564361,0.5461203060408235,1.0781925700053248,0.9429047601108145
NMDAR2B (Phospho-Tyr1472),1.0566103605564852,1.0008818887254234,1.0945875492764519,1.774805531561445,0.7161341015820575,1.2571293862315016,1.5741819525977299,0.8853813369628856,0.9839618430928997,0.911848978406005,0.9344932450387914
PECAM-1 (Phospho-Tyr713),0.9908608803760159,0.9259051666513046,1.0393072295679062,0.9109953126288214,0.7314158115179707,0.8761369175351769,0.8338869615902799,0.9446582291675714,0.9417382724765953,1.07545850268453,0.9768262072864432
PTPRA (Phospho-Tyr798),0.9644000880574201,0.8861494310865093,1.0344274596516116,1.1550455488849576,0.8834375663385584,0.9439662234914096,0.9487357700467282,0.7500106330327728,0.7055878312365879,0.7661567866475859,0.7878994347687518
TFII-I (Phospho-Tyr248),1.1148571762545172,1.0098757578341864,1.1638675204476192,1.3281328446514706,1.0827901542498084,1.1321927844318287,1.296373929480643,0.734557888430722,0.9040599780847133,0.7576476723286,0.9345077672058966
ACK1 (Phospho-Tyr284),1.2941389089695823,0.6673126303318805,1.3288103733431404,1.1683508354798227,1.2977211040165035,1.4947380103672945,1.4366929261755865,0.9705071629158954,1.1633268366667704,0.9411009301679855,0.9367336481095128
ALK (Phospho-Tyr1507),1.009192522926372,0.6960840387401814,0.8266447737448113,0.6843831174812549,0.527522054586024,0.5790663116834871,0.6068147224412698,0.7579970135209768,0.6919701557011477,0.7763879745446566,0.6732104336614514
ALK (Phospho-Tyr1604),0.9265258431917028,0.9571002328358396,0.9217897044528492,0.7587528203088111,0.7227967902696271,0.6416853759173785,0.6317071131799421,0.7310806977354106,0.7111996323285947,0.6825693682626316,0.8698734459464764
BLNK (Phospho-Tyr96),0.757754933410128,0.7340272630382437,0.6020246688697017,0.7051555260877365,0.553893895938906,0.7145959654809623,0.6150682443964083,0.49158997797513887,0.6598540983371897,0.4860246042412261,0.5281021179899494
ETK (Phospho-Tyr40),1.516832124539189,1.086340564594632,0.7253067406222685,2.370126734303087,1.7912057745681873,1.906992703511347,1.8583837742032572,0.9964727330374128,0.8530789415496024,1.1819395727040818,1.0716056935841207
Pim-1 (Phospho-Tyr309),0.9600124288923944,0.6344614491311019,1.0540771585936066,0.804126965042532,0.6519878486872243,0.7635240933427618,0.8004697645193142,1.0448052598204451,1.0201734808064444,1.0658901718582168,0.8633920263764715
PLD1 (Phospho-Ser561),1.0525797512465476,0.5340055644007011,0.7250608115519366,1.1356775719996735,0.7584348443912609,0.8257031219397547,0.8478843498741166,0.8254564983888291,0.6460287627326273,0.6665083125086769,0.6019015984564463
